3.0000,-1.5460
3.0050,-1.5450
3.0100,-1.5440
3.0150,-1.5450
3.0200,-1.5480
3.0250,-1.5510
3.0300,-1.5560
3.0350,-1.5620
3.0400,-1.5690
3.0450,-1.5760
3.0500,-1.5840
3.0550,-1.5930
3.0600,-1.6010
3.0650,-1.6100
3.0700,-1.6180
3.0750,-1.6260
3.0800,-1.6340
3.0850,-1.6400
3.0900,-1.6460
3.0950,-1.6510
3.1000,-1.6540
3.1050,-1.6560
3.1100,-1.6580
3.1150,-1.6570
3.1200,-1.6560
3.1250,-1.6540
3.1300,-1.6500
3.1350,-1.6460
3.1400,-1.6410
3.1450,-1.6350
3.1500,-1.6290
3.1550,-1.6220
3.1600,-1.6160
3.1650,-1.6090
3.1700,-1.6030
3.1750,-1.5980
3.1800,-1.5930
3.1850,-1.5890
3.1900,-1.5860
3.1950,-1.5840
3.2000,-1.5830
3.2050,-1.5830
3.2100,-1.5850
3.2150,-1.5870
3.2200,-1.5910
3.2250,-1.5950
3.2300,-1.6010
3.2350,-1.6070
3.2400,-1.6140
3.2450,-1.6210
3.2500,-1.6290
3.2550,-1.6370
3.2600,-1.6450
3.2650,-1.6530
3.2700,-1.6600
3.2750,-1.6670
3.2800,-1.6730
3.2850,-1.6780
3.2900,-1.6820
3.2950,-1.6860
3.3000,-1.6880
3.3050,-1.6890
3.3100,-1.6890
3.3150,-1.6880
3.3200,-1.6860
3.3250,-1.6820
3.3300,-1.6790
3.3350,-1.6740
3.3400,-1.6690
3.3450,-1.6630
3.3500,-1.6580
3.3550,-1.6520
3.3600,-1.6460
3.3650,-1.6410
3.3700,-1.6360
3.3750,-1.6320
3.3800,-1.6280
3.3850,-1.6250
3.3900,-1.6240
3.3950,-1.6230
3.4000,-1.6230
3.4050,-1.6240
3.4100,-1.6260
3.4150,-1.6300
3.4200,-1.6340
3.4250,-1.6380
3.4300,-1.6440
3.4350,-1.6500
3.4400,-1.6570
3.4450,-1.6630
3.4500,-1.6700
3.4550,-1.6770
3.4600,-1.6840
3.4650,-1.6900
3.4700,-1.6960
3.4750,-1.7010
3.4800,-1.7050
3.4850,-1.7080
3.4900,-1.7110
3.4950,-1.7120
3.5000,-1.7120
3.5050,-1.7120
3.5100,-1.7100
3.5150,-1.7080
3.5200,-1.7040
3.5250,-1.7000
3.5300,-1.6960
3.5350,-1.6910
3.5400,-1.6850
3.5450,-1.6800
3.5500,-1.6740
3.5550,-1.6680
3.5600,-1.6630
3.5650,-1.6590
3.5700,-1.6540
3.5750,-1.6510
3.5800,-1.6480
3.5850,-1.6460
3.5900,-1.6450
3.5950,-1.6450
3.6000,-1.6450
3.6050,-1.6470
3.6100,-1.6490
3.6150,-1.6530
3.6200,-1.6570
3.6250,-1.6610
3.6300,-1.6660
3.6350,-1.6710
3.6400,-1.6770
3.6450,-1.6820
3.6500,-1.6880
3.6550,-1.6930
3.6600,-1.6980
3.6650,-1.7020
3.6700,-1.7060
3.6750,-1.7090
3.6800,-1.7110
3.6850,-1.7120
3.6900,-1.7130
3.6950,-1.7120
3.7000,-1.7110
3.7050,-1.7080
3.7100,-1.7050
3.7150,-1.7010
3.7200,-1.6970
3.7250,-1.6920
3.7300,-1.6860
3.7350,-1.6810
3.7400,-1.6750
3.7450,-1.6690
3.7500,-1.6640
3.7550,-1.6580
3.7600,-1.6530
3.7650,-1.6490
3.7700,-1.6450
3.7750,-1.6420
3.7800,-1.6400
3.7850,-1.6380
3.7900,-1.6380
3.7950,-1.6380
3.8000,-1.6390
3.8050,-1.6400
3.8100,-1.6430
3.8150,-1.6460
3.8200,-1.6490
3.8250,-1.6530
3.8300,-1.6570
3.8350,-1.6620
3.8400,-1.6660
3.8450,-1.6700
3.8500,-1.6740
3.8550,-1.6770
3.8600,-1.6810
3.8650,-1.6830
3.8700,-1.6850
3.8750,-1.6860
3.8800,-1.6860
3.8850,-1.6850
3.8900,-1.6840
3.8950,-1.6820
3.9000,-1.6790
3.9050,-1.6750
3.9100,-1.6700
3.9150,-1.6660
3.9200,-1.6600
3.9250,-1.6540
3.9300,-1.6490
3.9350,-1.6430
3.9400,-1.6370
3.9450,-1.6310
3.9500,-1.6260
3.9550,-1.6210
3.9600,-1.6160
3.9650,-1.6130
3.9700,-1.6090
3.9750,-1.6070
3.9800,-1.6050
3.9850,-1.6050
3.9900,-1.6040
3.9950,-1.6050
4.0000,-1.6060
4.0050,-1.6080
4.0100,-1.6110
4.0150,-1.6140
4.0200,-1.6170
4.0250,-1.6200
4.0300,-1.6240
4.0350,-1.6270
4.0400,-1.6310
4.0450,-1.6340
4.0500,-1.6360
4.0550,-1.6390
4.0600,-1.6400
4.0650,-1.6410
4.0700,-1.6420
4.0750,-1.6410
4.0800,-1.6400
4.0850,-1.6380
4.0900,-1.6360
4.0950,-1.6320
4.1000,-1.6280
4.1050,-1.6240
4.1100,-1.6190
4.1150,-1.6140
4.1200,-1.6080
4.1250,-1.6030
4.1300,-1.5970
4.1350,-1.5920
4.1400,-1.5870
4.1450,-1.5820
4.1500,-1.5780
4.1550,-1.5740
4.1600,-1.5710
4.1650,-1.5680
4.1700,-1.5660
4.1750,-1.5650
4.1800,-1.5650
4.1850,-1.5650
4.1900,-1.5660
4.1950,-1.5680
4.2000,-1.5700
4.2050,-1.5730
4.2100,-1.5760
4.2150,-1.5800
4.2200,-1.5830
4.2250,-1.5870
4.2300,-1.5900
4.2350,-1.5940
4.2400,-1.5970
4.2450,-1.6000
4.2500,-1.6030
4.2550,-1.6040
4.2600,-1.6060
4.2650,-1.6060
4.2700,-1.6060
4.2750,-1.6060
4.2800,-1.6040
4.2850,-1.6030
4.2900,-1.6000
4.2950,-1.5970
4.3000,-1.5940
4.3050,-1.5900
4.3100,-1.5860
4.3150,-1.5820
4.3200,-1.5780
4.3250,-1.5740
4.3300,-1.5700
4.3350,-1.5660
4.3400,-1.5630
4.3450,-1.5610
4.3500,-1.5590
4.3550,-1.5570
4.3600,-1.5570
4.3650,-1.5570
4.3700,-1.5570
4.3750,-1.5590
4.3800,-1.5610
4.3850,-1.5640
4.3900,-1.5680
4.3950,-1.5720
4.4000,-1.5770
4.4050,-1.5820
4.4100,-1.5870
4.4150,-1.5930
4.4200,-1.5980
4.4250,-1.6040
4.4300,-1.6090
4.4350,-1.6140
4.4400,-1.6190
4.4450,-1.6240
4.4500,-1.6280
4.4550,-1.6310
4.4600,-1.6340
4.4650,-1.6370
4.4700,-1.6390
4.4750,-1.6400
4.4800,-1.6410
4.4850,-1.6410
4.4900,-1.6410
4.4950,-1.6410
4.5000,-1.6400
4.5050,-1.6390
4.5100,-1.6390
4.5150,-1.6380
4.5200,-1.6380
4.5250,-1.6380
4.5300,-1.6390
4.5350,-1.6400
4.5400,-1.6420
4.5450,-1.6440
4.5500,-1.6470
4.5550,-1.6510
4.5600,-1.6560
4.5650,-1.6620
4.5700,-1.6680
4.5750,-1.6760
4.5800,-1.6840
4.5850,-1.6930
4.5900,-1.7020
4.5950,-1.7120
4.6000,-1.7230
4.6050,-1.7340
4.6100,-1.7450
4.6150,-1.7570
4.6200,-1.7680
4.6250,-1.7800
4.6300,-1.7910
4.6350,-1.8020
4.6400,-1.8130
4.6450,-1.8240
4.6500,-1.8340
4.6550,-1.8440
4.6600,-1.8540
4.6650,-1.8630
4.6700,-1.8720
4.6750,-1.8810
4.6800,-1.8900
4.6850,-1.8980
4.6900,-1.9070
4.6950,-1.9150
4.7000,-1.9240
4.7050,-1.9330
4.7100,-1.9420
4.7150,-1.9520
4.7200,-1.9630
4.7250,-1.9740
4.7300,-1.9860
4.7350,-2.0000
4.7400,-2.0140
4.7450,-2.0300
4.7500,-2.0460
4.7550,-2.0640
4.7600,-2.0840
4.7650,-2.1040
4.7700,-2.1260
4.7750,-2.1490
4.7800,-2.1730
4.7850,-2.1980
4.7900,-2.2250
4.7950,-2.2520
4.8000,-2.2810
4.8050,-2.3100
4.8100,-2.3400
4.8150,-2.3710
4.8200,-2.4020
4.8250,-2.4340
4.8300,-2.4660
4.8350,-2.4990
4.8400,-2.5320
4.8450,-2.5650
4.8500,-2.5990
4.8550,-2.6340
4.8600,-2.6680
4.8650,-2.7040
4.8700,-2.7400
4.8750,-2.7760
4.8800,-2.8140
4.8850,-2.8520
4.8900,-2.8920
4.8950,-2.9330
4.9000,-2.9750
4.9050,-3.0190
4.9100,-3.0650
4.9150,-3.1130
4.9200,-3.1630
4.9250,-3.2150
4.9300,-3.2700
4.9350,-3.3280
4.9400,-3.3880
4.9450,-3.4520
4.9500,-3.5190
4.9550,-3.5890
4.9600,-3.6630
4.9650,-3.7400
4.9700,-3.8220
4.9750,-3.9060
4.9800,-3.9950
4.9850,-4.0880
4.9900,-4.1840
4.9950,-4.2850
5.0000,-4.3900
5.0050,-4.4990
5.0100,-4.6120
5.0150,-4.7300
5.0200,-4.8520
5.0250,-4.9790
5.0300,-5.1100
5.0350,-5.2460
5.0400,-5.3870
5.0450,-5.5330
5.0500,-5.6850
