3.0000,-1.5640
3.0050,-1.5700
3.0100,-1.5760
3.0150,-1.5810
3.0200,-1.5850
3.0250,-1.5880
3.0300,-1.5900
3.0350,-1.5920
3.0400,-1.5930
3.0450,-1.5920
3.0500,-1.5910
3.0550,-1.5900
3.0600,-1.5870
3.0650,-1.5840
3.0700,-1.5800
3.0750,-1.5750
3.0800,-1.5700
3.0850,-1.5650
3.0900,-1.5590
3.0950,-1.5530
3.1000,-1.5470
3.1050,-1.5410
3.1100,-1.5350
3.1150,-1.5290
3.1200,-1.5240
3.1250,-1.5190
3.1300,-1.5150
3.1350,-1.5110
3.1400,-1.5080
3.1450,-1.5050
3.1500,-1.5030
3.1550,-1.5020
3.1600,-1.5020
3.1650,-1.5030
3.1700,-1.5040
3.1750,-1.5070
3.1800,-1.5100
3.1850,-1.5140
3.1900,-1.5180
3.1950,-1.5230
3.2000,-1.5290
3.2050,-1.5360
3.2100,-1.5420
3.2150,-1.5500
3.2200,-1.5570
3.2250,-1.5650
3.2300,-1.5720
3.2350,-1.5800
3.2400,-1.5870
3.2450,-1.5940
3.2500,-1.6010
3.2550,-1.6080
3.2600,-1.6140
3.2650,-1.6190
3.2700,-1.6230
3.2750,-1.6270
3.2800,-1.6310
3.2850,-1.6330
3.2900,-1.6340
3.2950,-1.6350
3.3000,-1.6350
3.3050,-1.6340
3.3100,-1.6320
3.3150,-1.6300
3.3200,-1.6270
3.3250,-1.6230
3.3300,-1.6190
3.3350,-1.6140
3.3400,-1.6090
3.3450,-1.6040
3.3500,-1.5980
3.3550,-1.5930
3.3600,-1.5870
3.3650,-1.5820
3.3700,-1.5760
3.3750,-1.5710
3.3800,-1.5670
3.3850,-1.5620
3.3900,-1.5590
3.3950,-1.5560
3.4000,-1.5530
3.4050,-1.5520
3.4100,-1.5510
3.4150,-1.5500
3.4200,-1.5510
3.4250,-1.5520
3.4300,-1.5540
3.4350,-1.5570
3.4400,-1.5600
3.4450,-1.5640
3.4500,-1.5690
3.4550,-1.5740
3.4600,-1.5790
3.4650,-1.5850
3.4700,-1.5910
3.4750,-1.5980
3.4800,-1.6040
3.4850,-1.6110
3.4900,-1.6170
3.4950,-1.6230
3.5000,-1.6290
3.5050,-1.6350
3.5100,-1.6400
3.5150,-1.6450
3.5200,-1.6490
3.5250,-1.6520
3.5300,-1.6540
3.5350,-1.6560
3.5400,-1.6570
3.5450,-1.6580
3.5500,-1.6570
3.5550,-1.6560
3.5600,-1.6540
3.5650,-1.6520
3.5700,-1.6480
3.5750,-1.6440
3.5800,-1.6400
3.5850,-1.6350
3.5900,-1.6290
3.5950,-1.6240
3.6000,-1.6180
3.6050,-1.6110
3.6100,-1.6050
3.6150,-1.5990
3.6200,-1.5930
3.6250,-1.5870
3.6300,-1.5820
3.6350,-1.5770
3.6400,-1.5720
3.6450,-1.5680
3.6500,-1.5650
3.6550,-1.5620
3.6600,-1.5600
3.6650,-1.5580
3.6700,-1.5570
3.6750,-1.5570
3.6800,-1.5570
3.6850,-1.5590
3.6900,-1.5600
3.6950,-1.5630
3.7000,-1.5660
3.7050,-1.5690
3.7100,-1.5730
3.7150,-1.5770
3.7200,-1.5820
3.7250,-1.5870
3.7300,-1.5920
3.7350,-1.5970
3.7400,-1.6010
3.7450,-1.6060
3.7500,-1.6100
3.7550,-1.6150
3.7600,-1.6180
3.7650,-1.6210
3.7700,-1.6240
